u,v,geometry,speed_mps,weigth
340686746,340686062,"LINESTRING (-75.5789875 6.1794069, -75.5791146 6.1794002, -75.5792072 6.1794026, -75.579293 6.1794109, -75.5793619 6.1794301, -75.5795613 6.179496, -75.5798176 6.1795806)",4.8,26.623
340688179,11986724591,"LINESTRING (-75.5827176 6.1843196, -75.5826116 6.1845405, -75.5825835 6.1846329, -75.58257 6.1847145, -75.5825586 6.1847894, -75.5825545 6.1848687)",26.1,3.003
340688179,8670482307,"LINESTRING (-75.5827176 6.1843196, -75.5826904 6.1844211, -75.5826789 6.1844688, -75.5826696 6.1845164, -75.5826545 6.1846612, -75.5826568 6.1847999, -75.5826665 6.1848959, -75.5826993 6.1850061, -75.582723 6.1850544, -75.5827526 6.185106, -75.5831464 6.1856322, -75.5832447 6.185777, -75.5834368 6.1861052, -75.5837535 6.1866531, -75.5838135 6.1867445, -75.5838674 6.1868105, -75.5839169 6.1868624)",10.0,40.19
340688209,2946094145,"LINESTRING (-75.5800807 6.1711629, -75.5800567 6.1715712, -75.580058 6.171949, -75.5800579 6.1719805, -75.5800583 6.1720438)",5.7138888888888895,204.326
340688209,1378848224,"LINESTRING (-75.5800807 6.1711629, -75.5800616 6.1711594, -75.579986 6.1711455)",8.3,8.617
340688650,3924033264,"LINESTRING (-75.5808563 6.1639473, -75.5812743 6.1639569)",4.4,12.161
340688650,5534334366,"LINESTRING (-75.5808563 6.1639473, -75.5808532 6.1638868)",5.6,1.481
340688650,3572367372,"LINESTRING (-75.5808563 6.1639473, -75.5808615 6.1643604, -75.58086 6.1645197, -75.580851 6.1646333, -75.5808383 6.1647415)",5.6,18.824
340688653,1419125272,"LINESTRING (-75.5905885 6.1694052, -75.5901313 6.1692552)",5.6,11.687
340688653,1417715913,"LINESTRING (-75.5905885 6.1694052, -75.5906933 6.1692336, -75.5907445 6.1691527, -75.5907692 6.1691138)",8.3,5.586
340688661,1822477203,"LINESTRING (-75.5970447 6.1737451, -75.5970066 6.1737167, -75.5946081 6.1719327, -75.594569 6.171887, -75.5945409 6.1718412, -75.5945086 6.1717733, -75.5944904 6.1716834, -75.5944778 6.17161)",8.6,55.489
340688661,1815599613,"LINESTRING (-75.5970447 6.1737451, -75.5969684 6.1737997, -75.5968553 6.1738814, -75.5960403 6.17447)",3.0666666666666664,48.806
340688833,3729682988,"LINESTRING (-75.5915682 6.1707268, -75.592129 6.1701396)",8.3,13.23
340688833,1419125274,"LINESTRING (-75.5915682 6.1707268, -75.5912516 6.1704696, -75.5912422 6.170461, -75.5912359 6.1704519, -75.5912372 6.1704407, -75.5912428 6.1704352, -75.5917953 6.1698511)",3.9,50.785
340688833,1419125243,"LINESTRING (-75.5915682 6.1707268, -75.5915033 6.1707945, -75.5914986 6.1708118, -75.5915108 6.1708314, -75.5918176 6.1710743, -75.5918378 6.1710863)",3.6,30.693
340688874,3729682988,"LINESTRING (-75.5925171 6.1697565, -75.592129 6.1701396)",4.7,15.824
340688874,1419125257,"LINESTRING (-75.5925171 6.1697565, -75.5922654 6.1695193, -75.5918866 6.1691503, -75.5915111 6.1688632)",7.133333333333333,26.416
340689030,340689098,"LINESTRING (-75.5922305 6.1713204, -75.592249 6.1713314, -75.5923834 6.1714115, -75.5925593 6.1715163, -75.5926154 6.1715497)",3.6,16.962
340689069,1819429758,"LINESTRING (-75.5935598 6.1699789, -75.5935137 6.1700263, -75.5927746 6.1707839)",5.8,27.25
340689069,1822092119,"LINESTRING (-75.5935598 6.1699789, -75.5930253 6.1700153, -75.5928688 6.170026)",5.8,16.17
340689098,340689162,"LINESTRING (-75.5926154 6.1715497, -75.5926347 6.1715613, -75.5929132 6.1717272, -75.5929889 6.1717724)",5.599999999999999,10.584
340689143,3505595302,"LINESTRING (-75.5938301 6.1702677, -75.5937973 6.1703128, -75.5936908 6.1704233)",3.9,9.245
340689143,340689069,"LINESTRING (-75.5938301 6.1702677, -75.5937836 6.1702181, -75.5936425 6.1700672, -75.5935598 6.1699789)",5.0,10.78
340689162,1819429760,"LINESTRING (-75.5929889 6.1717724, -75.5933444 6.1714071, -75.5933842 6.1713669)",5.0,15.435
340689162,3505588364,"LINESTRING (-75.5929889 6.1717724, -75.5933461 6.1720847, -75.593679 6.1717402, -75.5937252 6.1716924)",3.1,57.303
340689198,3505588359,"LINESTRING (-75.5940842 6.170666, -75.5945403 6.1701986)",5.3,16.712
340689198,340689143,"LINESTRING (-75.5940842 6.170666, -75.5940634 6.1706334, -75.5940279 6.1705777, -75.5938301 6.1702677)",4.4,15.333
340689574,1825621040,"LINESTRING (-75.5911647 6.1687206, -75.5912575 6.1682342)",4.2,16.17
340689574,3291783882,"LINESTRING (-75.5911647 6.1687206, -75.5911014 6.1687147, -75.5901542 6.1686821)",8.3,23.464
340689574,1419125257,"LINESTRING (-75.5911647 6.1687206, -75.591456 6.1688333, -75.5915111 6.1688632)",4.2,13.348
340689901,569680235,"LINESTRING (-75.5842181 6.1704553, -75.5838441 6.1705919)",8.3,6.468
340689901,330644124,"LINESTRING (-75.5842181 6.1704553, -75.5846349 6.1707927)",5.8,12.6
340690118,340689901,"LINESTRING (-75.5839466 6.1702621, -75.5842181 6.1704553)",4.7,9.598
340690118,1378816142,"LINESTRING (-75.5839466 6.1702621, -75.5837961 6.1704718)",5.6,6.395
340690122,330648332,"LINESTRING (-75.5861071 6.1716355, -75.5855885 6.1724773)",6.7,20.212
340690122,1378816127,"LINESTRING (-75.5861071 6.1716355, -75.5860691 6.1716124, -75.5853398 6.1711802)",5.3,26.133
340690124,1657886266,"LINESTRING (-75.5866946 6.1719765, -75.5870897 6.1713244)",5.3,19.729
340690124,340690122,"LINESTRING (-75.5866946 6.1719765, -75.5866695 6.1719613, -75.5861071 6.1716355)",5.6,18.538
340690125,340690124,"LINESTRING (-75.5873966 6.1724041, -75.5873599 6.1723818, -75.5866946 6.1719765)",5.8,21.11
340690125,327431102,"LINESTRING (-75.5873966 6.1724041, -75.5873506 6.1724712, -75.5870994 6.1728378, -75.5870363 6.1729296, -75.5867967 6.1732661, -75.5867635 6.1733128)",7.9799999999999995,18.867
340690351,340690781,"LINESTRING (-75.5877473 6.1744865, -75.5881766 6.1747927)",3.9,18.585
340690351,1819429774,"LINESTRING (-75.5877473 6.1744865, -75.5880287 6.174062)",3.9,17.955
340690368,4072515363,"LINESTRING (-75.5894394 6.1727497, -75.5892295 6.1730909)",5.0,11.025
340690368,330634175,"LINESTRING (-75.5894394 6.1727497, -75.5897905 6.1721537, -75.589809 6.1721223)",5.8,19.01
340690671,1379564597,"LINESTRING (-75.5832539 6.1688331, -75.5825843 6.1691716)",5.3,19.265
340690671,1378816135,"LINESTRING (-75.5832539 6.1688331, -75.5831759 6.168726, -75.583104 6.1686046, -75.583027 6.1684632, -75.5829724 6.1683677)",4.7,15.824
340690672,1378816130,"LINESTRING (-75.58651 6.1709768, -75.5857472 6.1705171)",3.3,36.383
340690672,340690122,"LINESTRING (-75.58651 6.1709768, -75.5864903 6.1710103, -75.5861071 6.1716355)",6.7,17.119
340690685,1673477107,"LINESTRING (-75.5886 6.1722458, -75.5881981 6.172892)",3.3,31.238
340690685,1825621046,"LINESTRING (-75.5886 6.1722458, -75.5889472 6.1724429)",5.8,9.24
340690713,340690685,"LINESTRING (-75.5882212 6.1720195, -75.5886 6.1722458)",6.7,9.004
340690713,1673477104,"LINESTRING (-75.5882212 6.1720195, -75.5878303 6.1726715)",4.2,24.99
340690751,1847533110,"LINESTRING (-75.5871357 6.1740557, -75.5873085 6.1741863)",4.7,6.226
340690751,1847533112,"LINESTRING (-75.5871357 6.1740557, -75.5869518 6.1739432)",3.6,8.142
340690781,1847533095,"LINESTRING (-75.5881766 6.1747927, -75.5879909 6.1751355)",4.2,12.642
340690781,3914597784,"LINESTRING (-75.5881766 6.1747927, -75.5882798 6.1746228)",8.3,3.234
340691002,330648893,"LINESTRING (-75.5882104 6.1758557, -75.588215 6.175732, -75.5882372 6.1756167, -75.5882698 6.1755365, -75.5883123 6.1754486)",5.8,11.205
340691002,330648895,"LINESTRING (-75.5882104 6.1758557, -75.5882227 6.175969, -75.5882392 6.1760615, -75.5883582 6.1765396, -75.5883958 6.1766493, -75.588441 6.1767271)",9.2,13.497
340691206,567923568,"LINESTRING (-75.590962 6.1755207, -75.5908101 6.1757779)",12.5,3.234
340691206,1430586174,"LINESTRING (-75.590962 6.1755207, -75.5909049 6.1754825, -75.5908221 6.1754256, -75.5902504 6.1750325)",5.7,32.431
340692128,340689069,"LINESTRING (-75.5943024 6.1691319, -75.5935598 6.1699789)",7.2,21.202
340692128,340692239,"LINESTRING (-75.5943024 6.1691319, -75.5946667 6.1694087)",6.9,8.996
340692128,1419127576,"LINESTRING (-75.5943024 6.1691319, -75.5943443 6.1690172, -75.5943507 6.1689994, -75.5944615 6.168693)",4.4,14.333
340692239,3505588360,"LINESTRING (-75.5946667 6.1694087, -75.5942278 6.1698797)",6.4,13.613
340692239,5497077565,"LINESTRING (-75.5946667 6.1694087, -75.59499 6.1697442)",9.7,6.552
340692305,3505588362,"LINESTRING (-75.5950566 6.1698093, -75.5953026 6.1700709)",8.3,5.88
340692305,1822477201,"LINESTRING (-75.5950566 6.1698093, -75.5951589 6.169866, -75.5952262 6.1698963, -75.5952736 6.1699068, -75.5953349 6.1699111, -75.595662 6.1699093, -75.595776 6.1699087)",4.2,26.108
340692501,5459991639,"LINESTRING (-75.5930125 6.1686073, -75.5934919 6.1687435)",9.2,7.35
340692501,5459991637,"LINESTRING (-75.5930125 6.1686073, -75.5930374 6.1685413)",1.9,5.04
340692504,3501089982,"LINESTRING (-75.5901511 6.1678944, -75.5902415 6.1679566)",5.6,2.646
340692504,327431106,"LINESTRING (-75.5901511 6.1678944, -75.5901129 6.1679678, -75.59002 6.1681021, -75.5896115 6.1689691, -75.5895573 6.1690531)",8.6,20.627
343600059,9381381592,"LINESTRING (-75.5358764 6.1543901, -75.5362434 6.154369, -75.5366944 6.1543374, -75.5369877 6.1543121, -75.5372164 6.1542791, -75.5373725 6.154242, -75.5376245 6.1541731, -75.5376772 6.1541549)",9.2,21.485
343600059,2351691902,"LINESTRING (-75.5358764 6.1543901, -75.5360328 6.1544496, -75.536124 6.1544842, -75.537089 6.15473)",6.066666666666667,22.157
343600134,343600136,"LINESTRING (-75.5467866 6.1565577, -75.5467722 6.1566246, -75.5467491 6.1566941, -75.546715 6.1567619, -75.546669 6.1568385)",11.1,2.984
343600136,414932040,"LINESTRING (-75.546669 6.1568385, -75.546688 6.1568913, -75.5467212 6.1569366, -75.5467659 6.1569707, -75.5467915 6.1569826, -75.5468186 6.1569908, -75.5468465 6.1569951, -75.5468747 6.1569954)",3.9,4.663
343600136,343600197,"LINESTRING (-75.546669 6.1568385, -75.546643 6.1568883, -75.5466036 6.1569847, -75.5465729 6.1570774, -75.5465411 6.1571882, -75.5465178 6.1572939, -75.5465063 6.1573808, -75.5464892 6.1575169, -75.5464634 6.1580302, -75.5464577 6.1584585, -75.5464603 6.1586063, -75.5464821 6.1587696, -75.546521 6.158904, -75.5466044 6.1591336, -75.5466321 6.1592711, -75.5466376 6.1593893, -75.5466348 6.1594965, -75.5466127 6.1595818, -75.5465468 6.159697, -75.5464744 6.1597797, -75.546386 6.1598457, -75.546303 6.1598952, -75.5462035 6.1599309, -75.5460565 6.159937, -75.5458992 6.1599261, -75.5457809 6.1599112, -75.545609 6.1599045, -75.5454761 6.1599156, -75.5453822 6.1599432, -75.5453071 6.1599767, -75.5452377 6.1600238, -75.5451505 6.1600968, -75.5450674 6.1602062, -75.5450338 6.1603129, -75.5450177 6.1604502, -75.5450164 6.1605622, -75.5450245 6.1612463, -75.5450419 6.1614502, -75.5450875 6.1616303, -75.5451572 6.1618049, -75.5455354 6.1627156, -75.5455903 6.1628691, -75.5456205 6.1629882, -75.5456323 6.16309, -75.5456429 6.1632117, -75.5456484 6.1633544, -75.5456376 6.1635256, -75.5456109 6.1637793, -75.5455974 6.1639293, -75.5455843 6.1639946, -75.5455663 6.1640572, -75.5455213 6.1641512, -75.5454667 6.1642421, -75.5454058 6.1643246, -75.5453146 6.1644263, -75.5451625 6.164572, -75.5450743 6.1646827, -75.5450429 6.1647346, -75.5450142 6.1648061, -75.5449922 6.1648714, -75.5449826 6.1649436, -75.5449843 6.1650554, -75.545009 6.1651698, -75.5450338 6.1652712, -75.5451726 6.1656596, -75.5452055 6.1657896, -75.5452068 6.1658996, -75.545184 6.1660023, -75.5451424 6.1661156, -75.545062 6.1663143, -75.5450217 6.166453, -75.5450043 6.1665596, -75.544999 6.1666609, -75.545011 6.1667516, -75.5450311 6.1668716, -75.5450606 6.1669716, -75.5451156 6.1671196, -75.5452444 6.1674303, -75.5453973 6.167761, -75.5454641 6.1679239, -75.5454936 6.1680519, -75.5455012 6.1681522, -75.5455051 6.1682319, -75.5455012 6.1683816, -75.5454054 6.1693105, -75.5454029 6.169411, -75.5454116 6.1695086, -75.5454274 6.1695999, -75.5454472 6.1696654, -75.5454819 6.1697386, -75.5455364 6.1698414, -75.5458845 6.1705179, -75.5462088 6.1710324)",15.8,110.349
343600197,343600199,"LINESTRING (-75.5462088 6.1710324, -75.5465751 6.1716207, -75.5466014 6.1716629)",14.75,5.31
343600199,344790696,"LINESTRING (-75.5466014 6.1716629, -75.5466442 6.1716699, -75.5466937 6.1716701, -75.546742 6.1716595, -75.5467868 6.1716387, -75.5468259 6.1716087, -75.5468575 6.1715708)",3.2999999999999994,5.76
344790696,344790699,"LINESTRING (-75.5468575 6.1715708, -75.5468383 6.1715017, -75.5468155 6.1714257, -75.5467672 6.1713036, -75.5467169 6.171209, -75.5466673 6.171133, -75.5465942 6.171035, -75.5465211 6.1709616, -75.5464385 6.1708928)",13.3,6.75
344790699,343600197,"LINESTRING (-75.5464385 6.1708928, -75.5463882 6.1708819, -75.5463359 6.1708845, -75.5462873 6.1709036, -75.5462473 6.1709371, -75.5462202 6.1709816, -75.5462088 6.1710324)",3.9,5.4
344790699,344794225,"LINESTRING (-75.5464385 6.1708928, -75.5462113 6.1706816, -75.5461118 6.1705964, -75.5460523 6.1705395, -75.5459877 6.1704529, -75.5459256 6.1703556, -75.5455969 6.169712, -75.5455671 6.1696488, -75.545542 6.1695856, -75.545531 6.1695247, -75.5455235 6.1694208, -75.5455289 6.1693059, -75.5456193 6.1683872, -75.5456232 6.1682395, -75.5456232 6.1681325, -75.5456127 6.1680482, -75.5455868 6.1679361, -75.5455483 6.1678211, -75.5453741 6.167401, -75.5452099 6.1669908, -75.5451661 6.1668891, -75.5451383 6.1668107, -75.5451245 6.1667351, -75.5451116 6.1666395, -75.5451189 6.1665384, -75.5451381 6.1664422, -75.5451626 6.1663595, -75.5452706 6.1660787, -75.5452953 6.1660077, -75.5453091 6.1659358, -75.5453127 6.1658698, -75.5453017 6.165785, -75.5452799 6.1656874, -75.5451281 6.1652762, -75.5450958 6.1651905, -75.5450792 6.1650979, -75.545074 6.1649961, -75.5450784 6.1649018, -75.5451045 6.164817, -75.5451459 6.1647238, -75.5452182 6.1646266, -75.5453168 6.1645343, -75.545491 6.1643557, -75.5455619 6.1642791, -75.5456186 6.1641877, -75.5456558 6.164108, -75.5456871 6.164005, -75.5457078 6.1639008, -75.5457139 6.163804, -75.545737 6.16331, -75.5457304 6.163167, -75.5457114 6.1630332, -75.5456901 6.1629074, -75.5456693 6.1628084, -75.545621 6.1626634, -75.5453476 6.1620329, -75.5452618 6.1618329, -75.5452095 6.1616782, -75.5451599 6.1615316, -75.5451411 6.1613969, -75.5451276 6.1612729, -75.5451116 6.1610542, -75.5451008 6.1606889, -75.5451022 6.1605063, -75.5451331 6.1603142, -75.5452027 6.1601929, -75.5452913 6.1601089, -75.5454093 6.1600369, -75.5455414 6.1600109, -75.5456708 6.1599968, -75.5458117 6.1600062, -75.5459739 6.1600275, -75.5461145 6.1600387, -75.5461994 6.1600339, -75.5462886 6.1600171, -75.5463803 6.15998, -75.546435 6.1599503, -75.5465269 6.1598764, -75.546609 6.1597967, -75.5466697 6.1597034)",15.599999999999998,91.699
344794072,343600134,"LINESTRING (-75.5470016 6.1565171, -75.5469648 6.156505, -75.5469263 6.1565005, -75.5468877 6.1565038, -75.5468505 6.1565147, -75.5468164 6.156533, -75.5467866 6.1565577)",3.9,3.911
344794072,6067835423,"LINESTRING (-75.5470016 6.1565171, -75.5469239 6.1563934, -75.5468329 6.1562626, -75.5465503 6.1558533, -75.5464295 6.1557048, -75.5462677 6.1555354, -75.5449607 6.1543078, -75.54483 6.1541847, -75.5447554 6.1540867, -75.5447041 6.154011, -75.5446661 6.1539252, -75.5446442 6.1538383, -75.5446329 6.1537497, -75.5446324 6.1536378, -75.5446476 6.153551, -75.5446748 6.1534619, -75.5447146 6.1533755, -75.5447613 6.1532908, -75.5448029 6.1532356, -75.5448665 6.1531736, -75.5449574 6.153106, -75.5450644 6.1530524, -75.5451736 6.153009, -75.5453148 6.1529742, -75.5463834 6.1527876, -75.546513 6.15275, -75.5466048 6.1527055, -75.5466841 6.1526401, -75.5467304 6.152563, -75.5467604 6.1524637, -75.5467631 6.1523681, -75.5467473 6.1522909, -75.546718 6.1522289, -75.5466768 6.152173, -75.5466276 6.1521254, -75.546559 6.1520801, -75.54647 6.1520421, -75.5463649 6.1520207, -75.5457982 6.1519507)",14.176315789473685,57.011
344794225,3736152064,"LINESTRING (-75.5466697 6.1597034, -75.5467342 6.1595926, -75.5467713 6.1594721, -75.546785 6.1593593, -75.5467792 6.1592544, -75.5467616 6.1591494, -75.5466188 6.158782, -75.5465914 6.1586751, -75.5465817 6.1586109, -75.5465778 6.1585157, -75.5465755 6.1577902)",13.3,16.014
344794225,9380890996,"LINESTRING (-75.5466697 6.1597034, -75.5467246 6.1597329, -75.5467766 6.1597455, -75.5468259 6.1597499, -75.5468617 6.1597499, -75.5468947 6.1597426, -75.5469248 6.1597315, -75.5469544 6.159713, -75.5469794 6.1596887, -75.5469985 6.1596595, -75.5470522 6.1595115, -75.5470763 6.1594222, -75.5470891 6.1593515, -75.5471078 6.1591082, -75.5471165 6.1590642, -75.5471281 6.1590409, -75.5471414 6.1590317, -75.5471605 6.159029, -75.5471853 6.159035, -75.547203 6.1590475, -75.5472168 6.1590647, -75.5472267 6.1590927, -75.5472627 6.1593209, -75.5472882 6.1593669, -75.5473579 6.1594349, -75.547433 6.1594835, -75.5474711 6.1595121, -75.5475068 6.1595435, -75.5475397 6.1595776, -75.5475698 6.1596142, -75.5476033 6.1596655, -75.5476423 6.1597129, -75.5476875 6.1597569, -75.5477375 6.1597955, -75.5478099 6.1598649, -75.547821 6.1598891, -75.5478233 6.1599155, -75.5478188 6.1599356, -75.5478092 6.1599538, -75.5477951 6.1599689, -75.5475993 6.1600835, -75.5473727 6.1602075, -75.5473453 6.1602301, -75.5473152 6.1602489, -75.5472828 6.1602636, -75.5472387 6.160276, -75.547193 6.1602809, -75.5470522 6.1602996, -75.5469355 6.1603196, -75.5468228 6.1603782, -75.5468088 6.1603904, -75.5467987 6.1604059, -75.5467933 6.1604236, -75.5467933 6.1604436, -75.5467993 6.1604628, -75.5468109 6.1604793, -75.5468269 6.1604916, -75.5469019 6.1605494, -75.5469798 6.1606036, -75.5470775 6.1606641, -75.5471786 6.1607188, -75.5472828 6.1607676, -75.5474666 6.1608476, -75.5474974 6.1608577, -75.5475297 6.1608604, -75.5475618 6.1608556, -75.5475855 6.1608467, -75.5476072 6.1608336, -75.5476262 6.1608169, -75.5476376 6.1607968, -75.5476423 6.1607742, -75.5476475 6.1607307, -75.5476557 6.1606876, -75.5476723 6.1606273, -75.5476946 6.1605689, -75.5477187 6.1605099, -75.5477501 6.1604545, -75.5478032 6.1604102, -75.5478635 6.1603809, -75.5480687 6.1602956, -75.5482404 6.1601662)",3.9074999999999998,148.855
344794487,414933975,"LINESTRING (-75.5358204 6.1542861, -75.5355469 6.1542584, -75.5353409 6.1542413, -75.5352655 6.1542279, -75.5351006 6.1541987, -75.5341301 6.1539429, -75.5338554 6.1538405, -75.5337398 6.1537648, -75.533612 6.1536669, -75.5332031 6.1533712, -75.5331558 6.1533285, -75.5331256 6.1532927)",10.8,29.25
344794487,440763912,"LINESTRING (-75.5358204 6.1542861, -75.5358313 6.1542091, -75.5358409 6.154167, -75.5358499 6.1541461, -75.5358666 6.1541094)",5.35,8.11
344794490,9381732252,"LINESTRING (-75.5373037 6.1541354, -75.5370945 6.1541807, -75.5369379 6.1541974)",14.4,2.768
344794490,9381732249,"LINESTRING (-75.5373037 6.1541354, -75.5372641 6.1540794, -75.5372386 6.1540354, -75.5372219 6.1539342)",4.4,5.484
414932040,344794072,"LINESTRING (-75.5468747 6.1569954, -75.546969 6.1569277, -75.5470102 6.156876, -75.5470434 6.1568161, -75.5470559 6.1567542, -75.5470567 6.1566803, -75.547049 6.1566273, -75.5470307 6.156569, -75.5470016 6.1565171)",10.8,5.58
414933975,414933985,"LINESTRING (-75.5331256 6.1532927, -75.5330949 6.153244, -75.5330514 6.1532061, -75.5329988 6.1531822)",5.599999999999999,3.42
414933985,414934002,"LINESTRING (-75.5329988 6.1531822, -75.5329418 6.1531744, -75.5328849 6.1531831, -75.5328329 6.1532076, -75.5327901 6.1532459, -75.5327602 6.1532948)",5.6,5.76
414933985,414938749,"LINESTRING (-75.5329988 6.1531822, -75.5328466 6.1530766, -75.5327093 6.1530217)",6.9,5.328
414934002,414934006,"LINESTRING (-75.5327602 6.1532948, -75.5327464 6.1533431, -75.5327454 6.1533933)",6.1,1.8
414934006,414934267,"LINESTRING (-75.5327454 6.1533933, -75.5327578 6.1534441, -75.5327832 6.1534899, -75.5328198 6.1535275, -75.532865 6.1535543)",6.7,3.45
414934006,309313473,"LINESTRING (-75.5327454 6.1533933, -75.5326823 6.1534857, -75.5326339 6.1535394, -75.532528 6.1536167, -75.5324191 6.153691, -75.5320441 6.1539283, -75.5315377 6.1542416, -75.5314028 6.1543414, -75.5312969 6.1544541)",6.0,33.135
414934267,414934269,"LINESTRING (-75.532865 6.1535543, -75.5329217 6.1535691, -75.5329802 6.1535668, -75.5330356 6.1535477)",7.2,2.631
414934269,414933975,"LINESTRING (-75.5330356 6.1535477, -75.5330837 6.1535127, -75.5331192 6.1534651, -75.5331389 6.1534091, -75.5331411 6.1533499, -75.5331256 6.1532927)",4.2,7.92
414934269,343600059,"LINESTRING (-75.5330356 6.1535477, -75.5331929 6.1535646, -75.5332642 6.1535952, -75.533402 6.1536798, -75.5335111 6.1537537, -75.533655 6.1538576, -75.5338236 6.153959, -75.5339683 6.1540256, -75.5341235 6.1540824, -75.5344699 6.1541638, -75.5346421 6.1541973, -75.5347874 6.1542265, -75.5351707 6.1543129, -75.535303 6.154337, -75.5354604 6.1543595, -75.5356614 6.1543796, -75.5358764 6.1543901)",13.1,24.869
