u,v,u_coords,v_coords,distance_m
4042668036,4042668026,"(-75.5762545, 6.1453836)","(-75.5764598, 6.1471857)",55.11711755887485
4042668062,6129634426,"(-75.5775952, 6.1519645)","(-75.5775354, 6.1513786)",17.610179925857082
4042668062,4042668085,"(-75.5775952, 6.1519645)","(-75.5787257, 6.153473)",132.9826684598585
4042668062,9371943166,"(-75.5775952, 6.1519645)","(-75.5782302, 6.1520447)",70.91631214691877
4042668067,5054023367,"(-75.5776186, 6.1505919)","(-75.5770123, 6.1498382)",70.85004844185758
4042668067,6129634425,"(-75.5776186, 6.1505919)","(-75.5777594, 6.1509346)",18.381135107784857
4042668067,8304897091,"(-75.5776186, 6.1505919)","(-75.5782973, 6.1505776)",75.76023452533812
4042668071,4042668076,"(-75.5768562, 6.1493203)","(-75.5764235, 6.1474134)",71.73728642796716
4042668071,5054023367,"(-75.5768562, 6.1493203)","(-75.5770123, 6.1498382)",22.608116520731876
4042668071,5054023353,"(-75.5768562, 6.1493203)","(-75.5786342, 6.149917)",199.16011674829227
4042668076,4042668026,"(-75.5764235, 6.1474134)","(-75.5764598, 6.1471857)",7.518882717729847
4042668076,4042668071,"(-75.5764235, 6.1474134)","(-75.5768562, 6.1493203)",71.73728642796716
4042668076,9880904674,"(-75.5764235, 6.1474134)","(-75.5802601, 6.1446722)",434.98970652213643
4042668085,4042668062,"(-75.5787257, 6.153473)","(-75.5775952, 6.1519645)",132.9826684598585
4042668085,9511962663,"(-75.5787257, 6.153473)","(-75.5796824, 6.1545297)",110.76041843155637
4042668085,1839799067,"(-75.5787257, 6.153473)","(-75.5772867, 6.1535152)",160.63118599979705
4042668810,5534114275,"(-75.5809555, 6.1587188)","(-75.5813373, 6.1602282)",59.815806765310725
4042668810,5054023417,"(-75.5809555, 6.1587188)","(-75.5808671, 6.1582448)",16.465107428675356
4042668810,6975145409,"(-75.5809555, 6.1587188)","(-75.5794802, 6.1591437)",165.10223849403684
4042668845,5054023216,"(-75.5687924, 6.1390727)","(-75.5743273, 6.1421354)",623.6768750819738
4042668845,5054023216,"(-75.5687924, 6.1390727)","(-75.5743273, 6.1421354)",623.6768750819738
4042668845,9889420286,"(-75.5687924, 6.1390727)","(-75.5687222, 6.1388438)",10.098730374456949
4042668991,1838322193,"(-75.5660815, 6.151242)","(-75.5659631, 6.1541981)",83.33910153944767
4042668991,5312123822,"(-75.5660815, 6.151242)","(-75.5668037, 6.1513424)",80.66317887151875
4042668991,8474711197,"(-75.5660815, 6.151242)","(-75.5661096, 6.1491792)",57.50436657601032
4042669005,7172891902,"(-75.5754661, 6.1453844)","(-75.5754165, 6.145523)",6.746741113605425
4042669005,6132091494,"(-75.5754661, 6.1453844)","(-75.574916, 6.1427836)",94.89440719293769
4042669005,8304903832,"(-75.5754661, 6.1453844)","(-75.5745167, 6.144987)",106.55083156335182
4043691540,1839800498,"(-75.5648774, 6.1671115)","(-75.5645348, 6.1672143)",38.34925529724244
4043691540,1841391499,"(-75.5648774, 6.1671115)","(-75.5663527, 6.1676036)",165.24741175798874
4043691540,1868219891,"(-75.5648774, 6.1671115)","(-75.5646876, 6.1678651)",29.81537189766759
4044408971,4044408976,"(-75.5335808, 6.1339482)","(-75.5333721, 6.1341682)",24.090715234923007
4044408971,1419137658,"(-75.5335808, 6.1339482)","(-75.5331302, 6.1335543)",51.48394516804441
4044408971,1419137638,"(-75.5335808, 6.1339482)","(-75.5345135, 6.1333314)",105.52351328147157
4044408976,4044408971,"(-75.5333721, 6.1341682)","(-75.5335808, 6.1339482)",24.090715234923007
4044408976,4044409103,"(-75.5333721, 6.1341682)","(-75.5342168, 6.134954)",96.80305376139471
4044408976,1419137570,"(-75.5333721, 6.1341682)","(-75.5326694, 6.1349304)",81.26894915313385
4044409103,4044408976,"(-75.5342168, 6.134954)","(-75.5333721, 6.1341682)",96.80305376139471
4044409103,4044409123,"(-75.5342168, 6.134954)","(-75.5329837, 6.1355767)",138.73484030375147
4044409103,1419137638,"(-75.5342168, 6.134954)","(-75.5345135, 6.1333314)",56.08535608609289
4044409110,4044409114,"(-75.5317548, 6.135034)","(-75.5315748, 6.1350557)",20.101355598430843
4044409110,1419137658,"(-75.5317548, 6.135034)","(-75.5331302, 6.1335543)",158.98031663751715
4044409110,1419137570,"(-75.5317548, 6.135034)","(-75.5326694, 6.1349304)",102.1317951858108
4044409114,4044409110,"(-75.5315748, 6.1350557)","(-75.5317548, 6.135034)",20.101355598430843
4044409114,1838325719,"(-75.5315748, 6.1350557)","(-75.5319151, 6.1338308)",51.096193388536136
4044409114,1838325656,"(-75.5315748, 6.1350557)","(-75.5304025, 6.1367263)",138.9103116968907
4044409122,4044409123,"(-75.5313639, 6.1355289)","(-75.5329837, 6.1355767)",180.81272426246315
4044409123,1419137570,"(-75.5329837, 6.1355767)","(-75.5326694, 6.1349304)",39.445370744223496
4044409123,4044409122,"(-75.5329837, 6.1355767)","(-75.5313639, 6.1355289)",180.81272426246315
4044409123,4044409103,"(-75.5329837, 6.1355767)","(-75.5342168, 6.134954)",138.73484030375147
4044475891,4044475895,"(-75.5364118, 6.1364836)","(-75.536049, 6.1365986)",40.62386074129502
4044475895,4044475891,"(-75.536049, 6.1365986)","(-75.5364118, 6.1364836)",40.62386074129502
4044475895,9918564459,"(-75.536049, 6.1365986)","(-75.5337716, 6.1377176)",256.120629622696
4044475895,9898750569,"(-75.536049, 6.1365986)","(-75.5382223, 6.1354531)",244.68618074485934
4048473165,4276514986,"(-75.530813, 6.1767116)","(-75.5309574, 6.1767196)",16.11998256445498
4048473165,4276514950,"(-75.530813, 6.1767116)","(-75.530125, 6.1761519)",78.36880253572804
4048473165,6162533038,"(-75.530813, 6.1767116)","(-75.5308865, 6.1767796)",8.42085856305673
4048507413,3046465813,"(-75.5738601, 6.1677598)","(-75.5738393, 6.1674127)",9.93176847390176
4048507413,8475756023,"(-75.5738601, 6.1677598)","(-75.575514, 6.1696013)",191.59082183671484
4060096148,1822477194,"(-75.5955828, 6.1659063)","(-75.5953392, 6.1661899)",28.309969129467884
4060096148,4072515355,"(-75.5955828, 6.1659063)","(-75.5964226, 6.1649803)",97.2072089440849
4060096154,1192169181,"(-75.5921015, 6.1723781)","(-75.5913696, 6.1718672)",82.92193868703922
4060096155,4060096154,"(-75.591644, 6.1730997)","(-75.5921015, 6.1723781)",54.86330045686332
4070467340,3580856816,"(-75.5928492, 6.1639693)","(-75.5931705, 6.1636765)",36.77593463217134
4070467340,1193707846,"(-75.5928492, 6.1639693)","(-75.5923286, 6.1646076)",60.7576510860741
4070467340,4070467342,"(-75.5928492, 6.1639693)","(-75.5938074, 6.1642238)",107.19170887232926
4070467342,1379579742,"(-75.5938074, 6.1642238)","(-75.5942689, 6.1646845)",53.0808184062932
4070467347,4070467355,"(-75.5947287, 6.1644073)","(-75.5947791, 6.1645191)",6.426286875495709
4070467347,5460268359,"(-75.5947287, 6.1644073)","(-75.5943428, 6.1636334)",48.14333856650063
4070467351,4070467347,"(-75.5948762, 6.1645087)","(-75.5947287, 6.1644073)",16.70381034362538
4070467351,4070467355,"(-75.5948762, 6.1645087)","(-75.5947791, 6.1645191)",10.842553525680524
4070467351,4070467353,"(-75.5948762, 6.1645087)","(-75.5950731, 6.1645236)",21.982689652135235
4070467353,4070467351,"(-75.5950731, 6.1645236)","(-75.5948762, 6.1645087)",21.982689652135235
4070467353,5919289450,"(-75.5950731, 6.1645236)","(-75.5953007, 6.163644)",35.249825922319054
4070467355,4070467347,"(-75.5947791, 6.1645191)","(-75.5947287, 6.1644073)",6.426286875495709
4070467355,4070467351,"(-75.5947791, 6.1645191)","(-75.5948762, 6.1645087)",10.842553525680524
4070467355,1193707984,"(-75.5947791, 6.1645191)","(-75.5948995, 6.1647886)",15.384300764618935
4070467356,4070467353,"(-75.595246, 6.1645798)","(-75.5950731, 6.1645236)",19.36285970637836
4070467356,1193707984,"(-75.595246, 6.1645798)","(-75.5948995, 6.1647886)",39.11031017900209
4072396886,5053980667,"(-75.5913767, 6.1580238)","(-75.5911301, 6.1575942)",30.00360660470636
4072396886,5053980690,"(-75.5913767, 6.1580238)","(-75.5918218, 6.1588033)",54.200097588278744
4072396886,1378864853,"(-75.5913767, 6.1580238)","(-75.5915735, 6.1579147)",22.17582330393916
4072396886,9265309748,"(-75.5913767, 6.1580238)","(-75.59109, 6.1581475)",32.18670157492927
4072396887,1378864863,"(-75.5932505, 6.159514)","(-75.5934416, 6.1599169)",24.090168503261424
4072396887,1379567831,"(-75.5932505, 6.159514)","(-75.5930547, 6.1591086)",24.58774052189433
4072396887,4072396888,"(-75.5932505, 6.159514)","(-75.5926503, 6.1598233)",67.54571659949676
4072396888,1379567824,"(-75.5926503, 6.1598233)","(-75.5924448, 6.1594503)",25.1713790357262
4072396888,4072396989,"(-75.5926503, 6.1598233)","(-75.593113, 6.1600961)",52.20169590270122
4072396989,1378864863,"(-75.593113, 6.1600961)","(-75.5934416, 6.1599169)",37.016061379762455
4072396989,1419123418,"(-75.593113, 6.1600961)","(-75.5931967, 6.1604953)",14.502125497666057
4072396989,4072396888,"(-75.593113, 6.1600961)","(-75.5926503, 6.1598233)",52.20169590270122
4072515352,5497298549,"(-75.5974179, 6.164406)","(-75.5971483, 6.1647894)",31.92261354674745
4072515354,5497298549,"(-75.597106, 6.1648431)","(-75.5971483, 6.1647894)",4.951704738873588
4072515354,1686193553,"(-75.597106, 6.1648431)","(-75.5973995, 6.1650917)",33.481499942359505
4072515355,4072515354,"(-75.5964226, 6.1649803)","(-75.597106, 6.1648431)",76.37908452300894
4072515355,4060096148,"(-75.5964226, 6.1649803)","(-75.5955828, 6.1659063)",97.2072089440849
4072515362,1825621046,"(-75.5887414, 6.1727934)","(-75.5889472, 6.1724429)",24.952263226143863
4072515363,340690368,"(-75.5892295, 6.1730909)","(-75.5894394, 6.1727497)",25.276016599061123
4072515363,4072515362,"(-75.5892295, 6.1730909)","(-75.5887414, 6.1727934)",55.107508636200585
4072515363,1825621048,"(-75.5892295, 6.1730909)","(-75.5887083, 6.1739519)",62.90735245515218
4124260018,5301517758,"(-75.52207, 6.1578639)","(-75.5200611, 6.1553517)",234.95431456542923
4124260018,3746142370,"(-75.52207, 6.1578639)","(-75.530738, 6.154946)",970.9736851205398
4124260018,3746142356,"(-75.52207, 6.1578639)","(-75.520851, 6.158512)",137.26682356444036
4124261628,6134944509,"(-75.5195718, 6.154911)","(-75.5194737, 6.1549178)",10.951903333259276
4124261628,4124261641,"(-75.5195718, 6.154911)","(-75.5195738, 6.1550085)",2.731641507104709
4124261638,4124261628,"(-75.519741, 6.1549902)","(-75.5195718, 6.154911)",19.015717070141193
4124261638,5301517758,"(-75.519741, 6.1549902)","(-75.5200611, 6.1553517)",37.12907647951415
4124261641,4124261638,"(-75.5195738, 6.1550085)","(-75.519741, 6.1549902)",18.670429489983235
4124262009,419001681,"(-75.4949744, 6.174365)","(-75.4951141, 6.1745272)",16.24026954801144
4203742448,2417951891,"(-75.5793674, 6.1783863)","(-75.5799527, 6.1781626)",65.62903566328656
4276512899,4276512936,"(-75.5313818, 6.1695511)","(-75.532001, 6.1736137)",132.75869998091468
4276512899,2351692203,"(-75.5313818, 6.1695511)","(-75.530281, 6.1684537)",126.63279150480489
4276512899,8475755851,"(-75.5313818, 6.1695511)","(-75.5329397, 6.1706517)",176.58845694287112
4276512936,4276512899,"(-75.532001, 6.1736137)","(-75.5313818, 6.1695511)",132.75869998091468
4276512982,3937718912,"(-75.5257152, 6.1751136)","(-75.5258459, 6.1748362)",16.5164354188816
4276514950,3937718897,"(-75.530125, 6.1761519)","(-75.5259605, 6.1746666)",466.7004356745503
4276514950,4048473165,"(-75.530125, 6.1761519)","(-75.530813, 6.1767116)",78.36880253572804
4276514986,4048473165,"(-75.5309574, 6.1767196)","(-75.530813, 6.1767116)",16.11998256445498
4276564675,4276564678,"(-75.5361047, 6.1471411)","(-75.5363973, 6.147251)",32.80458442879376
4276564675,4276565614,"(-75.5361047, 6.1471411)","(-75.53416, 6.1480928)",218.6915387132522
4276564675,4553125086,"(-75.5361047, 6.1471411)","(-75.5343327, 6.1453913)",203.72991908445664
4276564678,4276564682,"(-75.5363973, 6.147251)","(-75.5362598, 6.1473974)",15.882128404618282
4276564678,4276564675,"(-75.5363973, 6.147251)","(-75.5361047, 6.1471411)",32.80458442879376
4276564678,11335279325,"(-75.5363973, 6.147251)","(-75.5370928, 6.1474765)",77.88854303435448
4276564682,4276564678,"(-75.5362598, 6.1473974)","(-75.5363973, 6.147251)",15.882128404618282
4276565614,11079001327,"(-75.53416, 6.1480928)","(-75.5342487, 6.1481232)",9.93725984604506
4276565614,4276564675,"(-75.53416, 6.1480928)","(-75.5361047, 6.1471411)",218.6915387132522
4276565614,9944678308,"(-75.53416, 6.1480928)","(-75.5338558, 6.1485155)",35.945010236769185
4276565631,5724725467,"(-75.5386454, 6.1490849)","(-75.5387628, 6.1490845)",13.104615365849506
4276565631,440764334,"(-75.5386454, 6.1490849)","(-75.536617, 6.1523087)",243.6152011097943
4276565631,8485521571,"(-75.5386454, 6.1490849)","(-75.5385982, 6.1482083)",25.007212010382194
4276565639,440764390,"(-75.5348119, 6.1502146)","(-75.5353025, 6.1502552)",54.7742297894719
4276565647,440764390,"(-75.5348629, 6.1505559)","(-75.5353025, 6.1502552)",49.781428027488865
4276565649,440764391,"(-75.5351539, 6.1507146)","(-75.5354707, 6.150508)",35.82883164401804
4276565655,440763912,"(-75.533743, 6.1517279)","(-75.5358666, 6.1541094)",246.17629698206397
4404289476,1193707889,"(-75.6027774, 6.1607869)","(-75.6031879, 6.161201)",47.24225893125517
4404289821,3501089940,"(-75.5978982, 6.162131)","(-75.5986943, 6.1616758)",89.75887447906202
4404289837,1379569805,"(-75.6034197, 6.1622909)","(-75.603769, 6.1622205)",39.03930181177569
4404289837,9400396846,"(-75.6034197, 6.1622909)","(-75.6033168, 6.1621855)",11.853068416670313
4404289842,330762611,"(-75.5979382, 6.162324)","(-75.5996744, 6.1628563)",194.36495218359093
4404289842,4404289821,"(-75.5979382, 6.162324)","(-75.5978982, 6.162131)",6.976555020332263
4404289868,1819429753,"(-75.602857, 6.1626928)","(-75.6024594, 6.1630993)",45.794538659959265
4404289868,4404289476,"(-75.602857, 6.1626928)","(-75.6027774, 6.1607869)",53.66008006145478
4404724718,4404724723,"(-75.6024603, 6.1586789)","(-75.6022831, 6.1587996)",20.061733834111386
4404724719,4404724723,"(-75.6022689, 6.1587006)","(-75.6022831, 6.1587996)",3.1731851086746747
4404724723,4404724719,"(-75.6022831, 6.1587996)","(-75.6022689, 6.1587006)",3.1731851086746747
4404724723,4404724718,"(-75.6022831, 6.1587996)","(-75.6024603, 6.1586789)",20.061733834111386
4404724723,1193708011,"(-75.6022831, 6.1587996)","(-75.6025139, 6.1598936)",39.83068421313304
4404724726,4404724741,"(-75.6028144, 6.1588495)","(-75.6029244, 6.1591641)",15.06880176271635
4404724733,4404724744,"(-75.6025157, 6.1589254)","(-75.6026278, 6.1592637)",15.646509223915524
4404724741,4404724744,"(-75.6029244, 6.1591641)","(-75.6026278, 6.1592637)",33.223041651253176
4404724741,4404724752,"(-75.6029244, 6.1591641)","(-75.6031174, 6.1597164)",26.443957861086613
4404724741,4404724726,"(-75.6029244, 6.1591641)","(-75.6028144, 6.1588495)",15.06880176271635
4404724744,4404724741,"(-75.6026278, 6.1592637)","(-75.6029244, 6.1591641)",33.223041651253176
4404724744,4404724733,"(-75.6026278, 6.1592637)","(-75.6025157, 6.1589254)",15.646509223915524
4404724744,4404724757,"(-75.6026278, 6.1592637)","(-75.6028099, 6.1598132)",25.415947730665213
4404724747,4404724759,"(-75.6020762, 6.1594485)","(-75.6022656, 6.1600215)",26.459725740811713
4404724748,4404724752,"(-75.6033619, 6.1595434)","(-75.6031174, 6.1597164)",27.711592848112346
4404724748,11935708021,"(-75.6033619, 6.1595434)","(-75.6034799, 6.1588408)",23.538060956328124
4404724752,4404724741,"(-75.6031174, 6.1597164)","(-75.6029244, 6.1591641)",26.443957861086613
4404724752,4404724757,"(-75.6031174, 6.1597164)","(-75.6028099, 6.1598132)",34.42951327678371
4404724757,4404724744,"(-75.6028099, 6.1598132)","(-75.6026278, 6.1592637)",25.415947730665213
4404724757,1193708011,"(-75.6028099, 6.1598132)","(-75.6025139, 6.1598936)",33.11609662372576
4404724759,4404724747,"(-75.6022656, 6.1600215)","(-75.6020762, 6.1594485)",26.459725740811713
4404724759,1193707831,"(-75.6022656, 6.1600215)","(-75.6021305, 6.1601326)",15.3927324797749
4404724763,8458177545,"(-75.6019844, 6.1602712)","(-75.6018276, 6.1604198)",17.98248883033823
4404724767,4404724763,"(-75.6021053, 6.1604028)","(-75.6019844, 6.1602712)",13.98134897709694
4404724767,3501089903,"(-75.6021053, 6.1604028)","(-75.6022632, 6.1602679)",18.019099188956076
4404725408,3832108460,"(-75.5967931, 6.1616823)","(-75.5969156, 6.1617413)",13.771819505650717
4404725408,1193707903,"(-75.5967931, 6.1616823)","(-75.5958905, 6.1612226)",101.55796942392718
4404725421,4404725424,"(-75.5974433, 6.1620903)","(-75.5974528, 6.1622416)",4.334262854565289
4404725421,6819502085,"(-75.5974433, 6.1620903)","(-75.5971171, 6.1619154)",36.734458116050845
4404725421,330762609,"(-75.5974433, 6.1620903)","(-75.5975863, 6.1621588)",16.075250912550786
4404725424,5497298546,"(-75.5974528, 6.1622416)","(-75.5960122, 6.1640421)",168.40379019190806
4404725425,1193707995,"(-75.5943017, 6.1623216)","(-75.5943754, 6.1622298)",8.612959368159489
4404725425,1193707966,"(-75.5943017, 6.1623216)","(-75.5937138, 6.1630661)",68.8064142148108
4404725433,4404725441,"(-75.5944033, 6.1629845)","(-75.5948934, 6.1633447)",55.614676121836425
4404725433,1193707995,"(-75.5944033, 6.1629845)","(-75.5943754, 6.1622298)",21.197076035012092
4404725439,4404725441,"(-75.595023, 6.163178)","(-75.5948934, 6.1633447)",15.189671471285948
4404725441,4404725433,"(-75.5948934, 6.1633447)","(-75.5944033, 6.1629845)",55.614676121836425
4404725441,5919289450,"(-75.5948934, 6.1633447)","(-75.5953007, 6.163644)",46.21857470308851
4404725441,4404725439,"(-75.5948934, 6.1633447)","(-75.595023, 6.163178)",15.189671471285948
4404924390,3648102735,"(-75.5773638, 6.1790905)","(-75.5773892, 6.1792052)",4.268076690551336
4404924390,9395276470,"(-75.5773638, 6.1790905)","(-75.5762121, 6.1771279)",139.66767215190748
4404924391,330636775,"(-75.5811689, 6.1790733)","(-75.5805084, 6.176244)",107.82233582824092
4404924392,2946094174,"(-75.5808806, 6.1791302)","(-75.5809261, 6.179341)",7.75602134652686
4404924392,4404924391,"(-75.5808806, 6.1791302)","(-75.5811689, 6.1790733)",32.22007247170654
4404924400,340686746,"(-75.5778185, 6.1792192)","(-75.5789875, 6.1794069)",130.59281043456227
4404924400,3648102739,"(-75.5778185, 6.1792192)","(-75.5775027, 6.1791983)",35.2556424568514
4404924412,4404924391,"(-75.5812151, 6.1792813)","(-75.5811689, 6.1790733)",7.749039541845083
4404924412,2946094174,"(-75.5812151, 6.1792813)","(-75.5809261, 6.179341)",32.30202293408972
4404924427,340685951,"(-75.5792942, 6.1800946)","(-75.5794759, 6.1802691)",20.854574385389277
4404924431,330636767,"(-75.5816157, 6.1810779)","(-75.581345, 6.1798063)",46.51095389369394
4404924432,10313189031,"(-75.5812327, 6.1811401)","(-75.581234, 6.1813042)",4.565400543541678
4404924432,4404924431,"(-75.5812327, 6.1811401)","(-75.5816157, 6.1810779)",42.7869652272021
4452257194,3110448483,"(-75.5852137, 6.179063)","(-75.5850431, 6.1793396)",20.536891186206528
4452257194,1278433399,"(-75.5852137, 6.179063)","(-75.5851955, 6.1788037)",7.489167906022398
4452257194,3270683196,"(-75.5852137, 6.179063)","(-75.5855097, 6.1789406)",33.2154578142029
4452257234,569133128,"(-75.5832631, 6.1798279)","(-75.584788, 6.1796985)",170.25349704871576
4452257234,3270574362,"(-75.5832631, 6.1798279)","(-75.583727, 6.1790865)",55.73421285402944
4455271806,6819684078,"(-75.5652263, 6.1343552)","(-75.5685758, 6.138082)",388.0070856760295
4553125086,4553125208,"(-75.5343327, 6.1453913)","(-75.5338538, 6.1433486)",78.13204010388316
4553125086,4276564675,"(-75.5343327, 6.1453913)","(-75.5361047, 6.1471411)",203.72991908445664
4553125086,4553125379,"(-75.5343327, 6.1453913)","(-75.5327067, 6.1467547)",185.44226782688955
